Iteration,Cost,Effectiveness,t_bradyc,t_discountedlifeyear,t_dl_se,t_hyperk,t_hypot,t_lifeyear,t_numberofdeath,t_numberofhfh,t_reimp,t_se,t_walk,profile
807,32.63,4.972865663,0,7.114540046,0,0,0,8.016438356,1,0,0,0,1,base
197,14049.53916,4.982066695,0,7.129524457,0,0,0,8.035616438,1,1,0,0,1,base
244,13993.65674,4.98207472,0,7.129524457,0,0,0,8.035616438,1,1,0,0,1,base
491,39422.07178,5.000841359,0,7.159465875,0,0,0,8.073972603,1,3,0,0,1,base
350,28380.17624,5.013631598,0,7.174422891,0,0,0,8.093150685,1,2,0,0,1,base
914,32.63,5.028903979,0,7.189370783,0,0,0,8.112328767,1,0,0,0,1,base
861,32.63,5.040102051,0,7.204309555,0,0,0,8.131506849,1,0,0,0,1,base
158,14073.55719,5.049280451,0,7.219239211,0,0,0,8.150684932,1,1,0,0,1,base
734,32.63,5.051296929,0,7.219239211,0,0,0,8.150684932,1,0,0,0,1,base
913,32.63,5.051296929,0,7.219239211,0,0,0,8.150684932,1,0,0,0,1,base
1017,53567.25516,5.043608591,0,7.219239211,0,0,0,8.150684932,1,4,0,0,1,base
16,12605.60931,5.060682953,0,7.234159755,0,0,0,8.169863014,1,1,0,0,1,base
46,25207.34244,5.081246953,0,7.263973524,0,0,0,8.208219178,1,2,0,0,1,base
91,13362.99651,5.094130078,0,7.278866756,0,0,0,8.22739726,1,1,0,0,1,base
915,12778.99729,5.105392866,0,7.293750893,0,0,0,8.246575342,1,1,0,0,1,base
1027,12778.99729,5.127741133,0,7.323491894,0,0,0,8.284931507,1,1,0,0,1,base
625,32.63,5.163070191,0,7.368035276,0,0,0,8.342465753,1,0,0,0,1,base
839,12648.73392,5.194728172,0,7.41249701,0,0,0,8.4,1,1,0,0,1,base
989,53723.68976,5.18882922,0,7.41249701,0,0,0,8.4,1,4,0,0,1,base
518,32.63,5.207690271,0,7.427299462,0,0,0,8.419178082,1,0,0,0,1,base
23,13768.4262,5.261421144,0,7.501175959,0,0,0,8.515068493,1,1,0,0,1,base
175,25251.24731,5.259772047,0,7.501175959,0,0,0,8.515068493,1,2,0,0,1,base
816,53354.7305,5.255735984,0,7.501175959,0,0,0,8.515068493,1,4,0,0,1,base
892,27089.34591,5.25950807,0,7.501175959,0,0,0,8.515068493,1,2,0,0,1,base
1240,32.63,5.274524974,0,7.515924133,0,0,0,8.534246575,1,0,0,0,1,base
155,32.63,5.285652971,0,7.530663275,0,0,0,8.553424658,1,0,0,0,1,base
300,12954.77638,5.283797166,0,7.530663275,0,0,0,8.553424658,1,1,0,0,1,base
760,32.63,5.285652971,0,7.530663275,0,0,0,8.553424658,1,0,0,0,1,base
1006,12534.06228,5.283857586,0,7.530663275,0,0,0,8.553424658,1,1,0,0,1,base
1178,32.63,5.285652971,0,7.530663275,0,0,0,8.553424658,1,0,0,0,1,base
170,13332.60176,5.294867727,0,7.545393389,0,0,0,8.57260274,1,1,0,0,1,base
1126,32.63,5.296777793,0,7.545393389,0,0,0,8.57260274,1,0,0,0,1,base
716,14194.26607,5.316984103,0,7.574826546,0,0,0,8.610958904,1,1,0,0,1,base
1168,26155.71378,5.337493703,0,7.604223637,0,0,0,8.649315068,1,2,0,0,1,base
538,26127.83415,5.359712461,0,7.633584692,0,0,0,8.687671233,1,2,0,0,1,base
36,13748.84334,5.383692341,0,7.662909745,0,0,0,8.726027397,1,1,0,0,1,base
373,12753.56339,5.383835278,0,7.662909745,0,0,0,8.726027397,1,1,0,0,1,base
853,32.63,5.396758475,0,7.67755878,0,0,0,8.745205479,1,0,0,0,1,base
864,32.63,5.430028353,0,7.721451966,0,0,0,8.802739726,1,0,0,0,1,base
1155,12702.84776,5.428208729,0,7.721451966,0,0,0,8.802739726,1,1,0,0,1,base
805,13705.85927,5.450228784,0,7.750669198,0,0,0,8.84109589,1,1,0,0,1,base
388,32.63,5.463269764,0,7.765264358,0,0,0,8.860273973,1,0,0,0,1,base
92,32.63,5.474343912,0,7.779850552,0,0,0,8.879452055,1,0,0,0,1,base
620,32.63,5.474343912,0,7.779850552,0,0,0,8.879452055,1,0,0,0,1,base
636,14029.55552,5.483404742,0,7.794427785,0,0,0,8.898630137,1,1,0,0,1,base
976,32.63,5.507547404,0,7.823555382,0,0,0,8.936986301,1,0,0,0,1,base
1241,12627.15316,5.50573865,0,7.823555382,0,0,0,8.936986301,1,1,0,0,1,base
378,26560.52851,5.514799134,0,7.838105754,0,0,0,8.956164384,1,2,0,0,1,base
29,26875.89999,5.536867407,0,7.867179665,0,0,0,8.994520548,1,2,0,0,1,base
384,26421.14146,5.547984768,0,7.881703212,0,0,0,9.01369863,1,2,0,0,1,base
19,32.63,5.573869179,0,7.910723507,0,0,0,9.052054795,1,0,0,0,1,base
881,13234.29665,5.571973231,0,7.910723507,0,0,0,9.052054795,1,1,0,0,1,base
911,25246.35249,5.570248128,0,7.910723507,0,0,0,9.052054795,1,2,0,0,1,base
768,12884.90914,5.583066003,0,7.925220263,0,0,0,9.071232877,1,1,0,0,1,base
850,32.63,5.584911774,0,7.925220263,0,0,0,9.071232877,1,0,0,0,1,base
341,12778.99729,5.616190097,0,7.968657014,0,0,0,9.128767123,1,1,0,0,1,base
490,14077.56419,5.649084159,0,8.01201357,0,0,0,9.18630137,1,1,0,0,1,base
929,40462.38286,5.645294921,0,8.01201357,0,0,0,9.18630137,1,3,0,0,1,base
984,32.63,5.662121772,0,8.026447953,0,0,0,9.205479452,1,0,0,0,1,base
1009,32.63,5.695164592,0,8.069697747,0,0,0,9.263013699,1,0,0,0,1,base
43,13705.85927,5.704208909,0,8.084096573,0,0,0,9.282191781,1,1,0,0,1,base
277,32.63,5.728179138,0,8.112867592,0,0,0,9.320547945,1,0,0,0,1,base
106,32.63,5.739177707,0,8.127239792,0,0,0,9.339726027,1,0,0,0,1,base
1276,12406.30206,5.770377557,0,8.170303202,0,0,0,9.397260274,1,1,0,0,1,base
952,65689.89291,5.773711295,0,8.184639955,0,0,0,9.416438356,1,5,0,0,1,base
959,25652.86341,5.779461185,0,8.184639955,0,0,0,9.416438356,1,2,0,0,1,base
972,32.63,5.805103263,0,8.213286909,0,0,0,9.454794521,1,0,0,0,1,base
646,32.63,5.816079886,0,8.227597118,0,0,0,9.473972603,1,0,0,0,1,base
720,14049.53916,5.836010711,0,8.256191017,0,0,0,9.512328767,1,1,0,0,1,base
608,32.63,5.848990971,0,8.270474716,0,0,0,9.531506849,1,0,0,0,1,base
13,13481.43368,5.858023633,0,8.284749587,0,0,0,9.550684932,1,1,0,0,1,base
213,12349.93964,5.858186131,0,8.284749587,0,0,0,9.550684932,1,1,0,0,1,base
153,13129.24204,5.879993034,0,8.313272856,0,0,0,9.589041096,1,1,0,0,1,base
531,25666.25571,5.900098856,0,8.341760857,0,0,0,9.62739726,1,2,0,0,1,base
30,32.63,5.92567403,0,8.370213621,0,0,0,9.665753425,1,0,0,0,1,base
752,13780.18933,5.923699684,0,8.370213621,0,0,0,9.665753425,1,1,0,0,1,base
60,25686.30101,5.932932021,0,8.384426798,0,0,0,9.684931507,1,2,0,0,1,base
71,12406.30206,5.934839218,0,8.384426798,0,0,0,9.684931507,1,1,0,0,1,base
843,32.63,5.936616255,0,8.384426798,0,0,0,9.684931507,1,0,0,0,1,base
250,25906.43825,5.976638096,0,8.441191568,0,0,0,9.761643836,1,2,0,0,1,base
921,13831.27943,5.989298886,0,8.455360795,0,0,0,9.780821918,1,1,0,0,1,base
1047,32.63,5.99128057,0,8.455360795,0,0,0,9.780821918,1,0,0,0,1,base
823,13177.91302,6.000316226,0,8.469521243,0,0,0,9.8,1,1,0,0,1,base
919,32.63,6.002204077,0,8.469521243,0,0,0,9.8,1,0,0,0,1,base
1018,25293.02098,5.998576323,0,8.469521243,0,0,0,9.8,1,2,0,0,1,base
528,12332.37909,6.044100531,0,8.526075329,0,0,0,9.876712329,1,1,0,0,1,base
1053,13682.47021,6.043906638,0,8.526075329,0,0,0,9.876712329,1,1,0,0,1,base
258,14001.62628,6.07657527,0,8.568398909,0,0,0,9.934246575,1,1,0,0,1,base
473,13219.23741,6.109374106,0,8.610643759,0,0,0,9.991780822,1,1,0,0,1,base
1101,52483.0539,6.125510704,0,8.638763306,0,0,0,10.03013699,1,4,0,0,1,base
998,13906.2913,6.152813899,0,8.666847939,0,0,0,10.06849315,1,1,0,0,1,base
1191,52791.79636,6.147229384,0,8.666847939,0,0,0,10.06849315,1,4,0,0,1,base
1254,12441.65947,6.153024241,0,8.666847939,0,0,0,10.06849315,1,1,0,0,1,base
762,27228.07191,6.161777555,0,8.680877172,0,0,0,10.08767123,1,2,0,0,1,base
873,12332.37909,6.17479054,0,8.694897688,0,0,0,10.10684932,1,1,0,0,1,base
1066,39514.12385,6.1817575,0,8.708909492,0,0,0,10.1260274,1,3,0,0,1,base
643,26122.93228,6.194548214,0,8.722912586,0,0,0,10.14520548,1,2,0,0,1,base
1108,12480.66932,6.196507438,0,8.722912586,0,0,0,10.14520548,1,1,0,0,1,base
821,14190.22577,6.207126368,0,8.736906974,0,0,0,10.16438356,1,1,0,0,1,base
1023,12477.11791,6.207372395,0,8.736906974,0,0,0,10.16438356,1,1,0,0,1,base
21,32.63,6.230879196,0,8.76486965,0,0,0,10.20273973,1,0,0,0,1,base
1142,26968.63011,6.227010801,0,8.76486965,0,0,0,10.20273973,1,2,0,0,1,base
10,12584.10231,6.239931775,0,8.778837946,0,0,0,10.22191781,1,1,0,0,1,base
119,26369.49593,6.237951995,0,8.778837946,0,0,0,10.22191781,1,2,0,0,1,base
960,25010.32995,6.238147191,0,8.778837946,0,0,0,10.22191781,1,2,0,0,1,base
517,27761.50967,6.248604135,0,8.792797551,0,0,0,10.24109589,1,2,0,0,1,base
751,24766.76155,6.249034224,0,8.792797551,0,0,0,10.24109589,1,2,0,0,1,base
1193,14101.63024,6.250565889,0,8.792797551,0,0,0,10.24109589,1,1,0,0,1,base
757,78431.77869,6.252176117,0,8.806748469,0,0,0,10.26027397,1,6,0,0,1,base
1255,32.63,6.274281218,0,8.820690706,0,0,0,10.27945205,1,0,0,0,1,base
496,32.63,6.285123986,0,8.834624263,0,0,0,10.29863014,1,0,0,0,1,base
789,32.63,6.285123986,0,8.834624263,0,0,0,10.29863014,1,0,0,0,1,base
1037,12374.56654,6.283351507,0,8.834624263,0,0,0,10.29863014,1,1,0,0,1,base
178,32.63,6.29596366,0,8.848549146,0,0,0,10.31780822,1,0,0,0,1,base
466,13366.80073,6.294048682,0,8.848549146,0,0,0,10.31780822,1,1,0,0,1,base
980,32.63,6.29596366,0,8.848549146,0,0,0,10.31780822,1,0,0,0,1,base
417,32.63,6.306800242,0,8.862465358,0,0,0,10.3369863,1,0,0,0,1,base
98,41397.14786,6.311693195,0,8.876372902,0,0,0,10.35616438,1,3,0,0,1,base
483,32.63,6.317633732,0,8.876372902,0,0,0,10.35616438,1,0,0,0,1,base
324,12906.93157,6.326615197,0,8.890271783,0,0,0,10.37534247,1,1,0,0,1,base
535,12713.69834,6.337470257,0,8.904162005,0,0,0,10.39452055,1,1,0,0,1,base
654,32.63,6.35011566,0,8.918043571,0,0,0,10.41369863,1,0,0,0,1,base
790,32.63,6.35011566,0,8.918043571,0,0,0,10.41369863,1,0,0,0,1,base
319,26430.77763,6.357145641,0,8.931916484,0,0,0,10.43287671,1,2,0,0,1,base
102,27263.79465,6.367844052,0,8.94578075,0,0,0,10.45205479,1,2,0,0,1,base
551,13084.47494,6.369880405,0,8.94578075,0,0,0,10.45205479,1,1,0,0,1,base
1141,32.63,6.371754837,0,8.94578075,0,0,0,10.45205479,1,0,0,0,1,base
172,32.63,6.382569796,0,8.959636371,0,0,0,10.47123288,1,0,0,0,1,base
928,38918.31094,6.387797128,0,8.973483352,0,0,0,10.49041096,1,3,0,0,1,base
961,32.63,6.393381669,0,8.973483352,0,0,0,10.49041096,1,0,0,0,1,base
223,38418.26604,6.39867773,0,8.987321696,0,0,0,10.50958904,1,3,0,0,1,base
844,13458.42852,6.40226232,0,8.987321696,0,0,0,10.50958904,1,1,0,0,1,base
185,13997.64094,6.412990586,0,9.001151407,0,0,0,10.52876712,1,1,0,0,1,base
181,25266.12862,6.422174892,0,9.014972489,0,0,0,10.54794521,1,2,0,0,1,base
310,13698.05847,6.434635772,0,9.028784945,0,0,0,10.56712329,1,1,0,0,1,base
358,32.63,6.436598323,0,9.028784945,0,0,0,10.56712329,1,0,0,0,1,base
702,32.63,6.436598323,0,9.028784945,0,0,0,10.56712329,1,0,0,0,1,base
723,38837.91466,6.431025329,0,9.028784945,0,0,0,10.56712329,1,3,0,0,1,base
404,13189.17045,6.467088992,0,9.070170601,0,0,0,10.62465753,1,1,0,0,1,base
436,13550.68594,6.467037073,0,9.070170601,0,0,0,10.62465753,1,1,0,0,1,base
717,38711.05771,6.463423684,0,9.070170601,0,0,0,10.62465753,1,3,0,0,1,base
416,26631.65419,6.47594568,0,9.083948594,0,0,0,10.64383562,1,2,0,0,1,base
609,12566.20792,6.477965679,0,9.083948594,0,0,0,10.64383562,1,1,0,0,1,base
1028,32.63,6.47976568,0,9.083948594,0,0,0,10.64383562,1,0,0,0,1,base
705,39135.43628,6.484934101,0,9.097717981,0,0,0,10.6630137,1,3,0,0,1,base
448,32.63,6.50133089,0,9.111478765,0,0,0,10.68219178,1,0,0,0,1,base
930,38366.0873,6.495825657,0,9.111478765,0,0,0,10.68219178,1,3,0,0,1,base
813,27399.71734,6.518953491,0,9.138974541,0,0,0,10.72054795,1,2,0,0,1,base
534,26185.08783,6.52989977,0,9.15270954,0,0,0,10.73972603,1,2,0,0,1,base
513,25089.88768,6.551591521,0,9.180153781,0,0,0,10.77808219,1,2,0,0,1,base
1134,32.63,6.57671228,0,9.207563701,0,0,0,10.81643836,1,0,0,0,1,base
465,12161.60505,6.58572687,0,9.221255801,0,0,0,10.83561644,1,1,0,0,1,base
867,32.63,6.59822218,0,9.234939333,0,0,0,10.85479452,1,0,0,0,1,base
409,39799.03511,6.603261503,0,9.2486143,0,0,0,10.8739726,1,3,0,0,1,base
1048,32.63,6.608972528,0,9.2486143,0,0,0,10.8739726,1,0,0,0,1,base
503,32.63,6.619719809,0,9.262280705,0,0,0,10.89315068,1,0,0,0,1,base
525,12290.33584,6.617959427,0,9.262280705,0,0,0,10.89315068,1,1,0,0,1,base
726,32.63,6.619719809,0,9.262280705,0,0,0,10.89315068,1,0,0,0,1,base
63,40362.49176,6.635413227,0,9.289587849,0,0,0,10.93150685,1,3,0,0,1,base
162,50953.88541,6.644630235,0,9.303228595,0,0,0,10.95068493,1,4,0,0,1,base
368,32.63,6.651943256,0,9.303228595,0,0,0,10.95068493,1,0,0,0,1,base
1269,32.63,6.651943256,0,9.303228595,0,0,0,10.95068493,1,0,0,0,1,base
445,13496.79235,6.660744631,0,9.316860794,0,0,0,10.96986301,1,1,0,0,1,base
454,13473.76092,6.660747939,0,9.316860794,0,0,0,10.96986301,1,1,0,0,1,base
386,32.63,6.673410236,0,9.330484452,0,0,0,10.9890411,1,0,0,0,1,base
469,12677.56581,6.671594242,0,9.330484452,0,0,0,10.9890411,1,1,0,0,1,base
599,32.63,6.673410236,0,9.330484452,0,0,0,10.9890411,1,0,0,0,1,base
840,12906.93157,6.671561302,0,9.330484452,0,0,0,10.9890411,1,1,0,0,1,base
1075,32.63,6.673410236,0,9.330484452,0,0,0,10.9890411,1,0,0,0,1,base
402,26082.50439,6.680397998,0,9.344099571,0,0,0,11.00821918,1,2,0,0,1,base
1248,13647.46162,6.682183848,0,9.344099571,0,0,0,11.00821918,1,1,0,0,1,base
1246,25199.90504,6.691250587,0,9.357706156,0,0,0,11.02739726,1,2,0,0,1,base
983,12116.697,6.703852299,0,9.37130421,0,0,0,11.04657534,1,1,0,0,1,base
953,32.63,6.71630746,0,9.384893737,0,0,0,11.06575342,1,0,0,0,1,base
1207,32.63,6.748448262,0,9.425611192,0,0,0,11.12328767,1,0,0,0,1,base
648,13106.83933,6.76798254,0,9.452713596,0,0,0,11.16164384,1,1,0,0,1,base
1113,32.63,6.769860184,0,9.452713596,0,0,0,11.16164384,1,0,0,0,1,base
1162,32.63,6.769860184,0,9.452713596,0,0,0,11.16164384,1,0,0,0,1,base
266,27699.16404,6.78728658,0,9.479781982,0,0,0,11.2,1,2,0,0,1,base
811,32.63,6.801955164,0,9.493303428,0,0,0,11.21917808,1,0,0,0,1,base
1065,13013.90645,6.800090867,0,9.493303428,0,0,0,11.21917808,1,1,0,0,1,base
713,12133.94962,6.832284759,0,9.53381682,0,0,0,11.27671233,1,1,0,0,1,base
88,26653.89847,6.840882561,0,9.547304316,0,0,0,11.29589041,1,2,0,0,1,base
510,32.63,6.844705756,0,9.547304316,0,0,0,11.29589041,1,0,0,0,1,base
677,12991.70104,6.874875586,0,9.587715946,0,0,0,11.35342466,1,1,0,0,1,base
76,12866.58589,6.885564442,0,9.601169551,0,0,0,11.37260274,1,1,0,0,1,base
121,13827.34269,6.885426464,0,9.601169551,0,0,0,11.37260274,1,1,0,0,1,base
577,32.63,6.887407582,0,9.601169551,0,0,0,11.37260274,1,0,0,0,1,base
957,53589.96411,6.879715982,0,9.601169551,0,0,0,11.37260274,1,4,0,0,1,base
413,52945.39807,6.890476394,0,9.614614692,0,0,0,11.39178082,1,4,0,0,1,base
653,13981.71096,6.896072137,0,9.614614692,0,0,0,11.39178082,1,1,0,0,1,base
842,39416.40045,6.903084152,0,9.628051373,0,0,0,11.4109589,1,3,0,0,1,base
947,12427.5044,6.906960143,0,9.628051373,0,0,0,11.4109589,1,1,0,0,1,base
112,26177.95721,6.915647139,0,9.641479599,0,0,0,11.43013699,1,2,0,0,1,base
1060,12753.56339,6.917575074,0,9.641479599,0,0,0,11.43013699,1,1,0,0,1,base
186,39966.34509,6.924325644,0,9.654899372,0,0,0,11.44931507,1,3,0,0,1,base
264,32.63,6.972665158,0,9.70849402,0,0,0,11.5260274,1,0,0,0,1,base
399,14198.30752,6.981274284,0,9.721871589,0,0,0,11.54520548,1,1,0,0,1,base
812,37847.99279,6.97787785,0,9.721871589,0,0,0,11.54520548,1,3,0,0,1,base
1281,32.63,7.004586608,0,9.748601441,0,0,0,11.58356164,1,0,0,0,1,base
101,12501.99908,7.01343024,0,9.761953732,0,0,0,11.60273973,1,1,0,0,1,base
195,41200.77921,7.009308684,0,9.761953732,0,0,0,11.60273973,1,3,0,0,1,base
511,14109.66142,7.013199357,0,9.761953732,0,0,0,11.60273973,1,1,0,0,1,base
958,27003.02481,7.011347685,0,9.761953732,0,0,0,11.60273973,1,2,0,0,1,base
555,13764.50739,7.023880304,0,9.775297604,0,0,0,11.62191781,1,1,0,0,1,base
54,13539.11919,7.034541018,0,9.788633062,0,0,0,11.64109589,1,1,0,0,1,base
83,32.63,7.036480743,0,9.788633062,0,0,0,11.64109589,1,0,0,0,1,base
458,40906.21731,7.030610711,0,9.788633062,0,0,0,11.64109589,1,3,0,0,1,base
1159,12346.42553,7.034712306,0,9.788633062,0,0,0,11.64109589,1,1,0,0,1,base
829,32.63,7.057728338,0,9.815278747,0,0,0,11.67945205,1,0,0,0,1,base
835,51997.34758,7.050265461,0,9.815278747,0,0,0,11.67945205,1,4,0,0,1,base
611,13874.65778,7.066359675,0,9.828588982,0,0,0,11.69863014,1,1,0,0,1,base
1090,14141.832,7.066321305,0,9.828588982,0,0,0,11.69863014,1,1,0,0,1,base
626,32.63,7.07896381,0,9.841890817,0,0,0,11.71780822,1,0,0,0,1,base
749,38787.38262,7.084011266,0,9.855184256,0,0,0,11.7369863,1,3,0,0,1,base
732,26845.89278,7.096336399,0,9.868469302,0,0,0,11.75616438,1,2,0,0,1,base
59,32.63,7.131999502,0,9.908274122,0,0,0,11.81369863,1,0,0,0,1,base
681,32.63,7.131999502,0,9.908274122,0,0,0,11.81369863,1,0,0,0,1,base
591,13401.08764,7.1512727,0,9.934768774,0,0,0,11.85205479,1,1,0,0,1,base
435,14017.57902,7.172365171,0,9.961229944,0,0,0,11.89041096,1,1,0,0,1,base
925,32.63,7.17437361,0,9.961229944,0,0,0,11.89041096,1,0,0,0,1,base
327,50176.31218,7.177758232,0,9.974447983,0,0,0,11.90958904,1,4,0,0,1,base
1244,26950.24346,7.181093828,0,9.974447983,0,0,0,11.90958904,1,2,0,0,1,base
750,32.63,7.195542534,0,9.987657663,0,0,0,11.92876712,1,0,0,0,1,base
1149,32.63,7.227273278,0,10.02723658,0,0,0,11.98630137,1,0,0,0,1,base
1173,37620.72239,7.23244597,0,10.04041286,0,0,0,12.00547945,1,3,0,0,1,base
365,25126.42641,7.255373043,0,10.0667404,0,0,0,12.00547945,1,2,0,0,1,base
1123,12833.66986,7.257138459,0,10.0667404,0,0,0,12.00547945,1,1,0,0,1,base
1005,32.63,7.269538706,0,10.07989167,0,0,0,12.00547945,1,0,0,0,1,base
640,12427.5044,7.299426054,0,10.11929551,0,0,0,12.00547945,1,1,0,0,1,base
802,32.63,7.322302699,0,10.14552314,0,0,0,12.00547945,1,0,0,0,1,base
22,62716.19958,7.33438497,0,10.17171752,0,0,0,12.00547945,1,5,0,0,1,base
194,13835.21729,7.341404979,0,10.17171752,0,0,0,12.00547945,1,1,0,0,1,base
202,24273.48938,7.339905893,0,10.17171752,0,0,0,12.00547945,1,2,0,0,1,base
444,25704.53154,7.339700375,0,10.17171752,0,0,0,12.00547945,1,2,0,0,1,base
1080,32.63,7.353924981,0,10.18480226,0,0,0,12.00547945,1,0,0,0,1,base
156,32.63,7.374991468,0,10.21094683,0,0,0,12.00547945,1,0,0,0,1,base
1051,26354.64026,7.371211251,0,10.21094683,0,0,0,12.00547945,1,2,0,0,1,base
615,12010.27841,7.383800042,0,10.22400667,0,0,0,12.00547945,1,1,0,0,1,base
203,32.63,7.396045936,0,10.23705822,0,0,0,12.00547945,1,0,0,0,1,base
415,13639.69414,7.404614497,0,10.25010149,0,0,0,12.00547945,1,1,0,0,1,base
662,12213.62946,7.4048193,0,10.25010149,0,0,0,12.00547945,1,1,0,0,1,base
1132,32.63,7.406568666,0,10.25010149,0,0,0,12.00547945,1,0,0,0,1,base
73,26032.55595,7.423871158,0,10.27616319,0,0,0,12.00547945,1,2,0,0,1,base
1238,13189.17045,7.436229377,0,10.28918162,0,0,0,12.00547945,1,1,0,0,1,base
1014,12283.34262,7.446870193,0,10.30219178,0,0,0,12.00547945,1,1,0,0,1,base
927,12427.5044,7.457357217,0,10.31519368,0,0,0,12.00547945,1,1,0,0,1,base
1192,37222.31256,7.464301057,0,10.32818731,0,0,0,12.00547945,1,3,0,0,1,base
1171,37407.99958,7.474776122,0,10.34117268,0,0,0,12.00547945,1,3,0,0,1,base
1054,12034.2262,7.488918895,0,10.3541498,0,0,0,12.00547945,1,1,0,0,1,base
866,24190.60126,7.508161553,0,10.38007928,0,0,0,12.00547945,1,2,0,0,1,base
342,26571.91652,7.518309316,0,10.39303165,0,0,0,12.00547945,1,2,0,0,1,base
132,13659.12117,7.541134307,0,10.41891166,0,0,0,12.00547945,1,1,0,0,1,base
815,25875.3085,7.539379887,0,10.41891166,0,0,0,12.00547945,1,2,0,0,1,base
1071,12199.73451,7.541343895,0,10.41891166,0,0,0,12.00547945,1,1,0,0,1,base
1190,32.63,7.564049831,0,10.44475874,0,0,0,12.00547945,1,0,0,0,1,base
45,40490.36744,7.568714319,0,10.45766994,0,0,0,12.00547945,1,3,0,0,1,base
623,38002.42402,7.569071623,0,10.45766994,0,0,0,12.00547945,1,3,0,0,1,base
93,11914.96415,7.583289965,0,10.47057291,0,0,0,12.00547945,1,1,0,0,1,base
405,12619.96777,7.583188716,0,10.47057291,0,0,0,12.00547945,1,1,0,0,1,base
666,26311.70442,7.581222387,0,10.47057291,0,0,0,12.00547945,1,2,0,0,1,base
424,27653.60326,7.591498493,0,10.48346766,0,0,0,12.00547945,1,2,0,0,1,base
794,12099.46898,7.59373229,0,10.48346766,0,0,0,12.00547945,1,1,0,0,1,base
1165,25431.62284,7.591817601,0,10.48346766,0,0,0,12.00547945,1,2,0,0,1,base
385,12991.70104,7.604069987,0,10.4963542,0,0,0,12.00547945,1,1,0,0,1,base
1076,11837.23797,7.604235785,0,10.4963542,0,0,0,12.00547945,1,1,0,0,1,base
549,12859.26391,7.614551857,0,10.50923252,0,0,0,12.00547945,1,1,0,0,1,base
421,13819.47258,7.645784598,0,10.54781826,0,0,0,12.00547945,1,1,0,0,1,base
295,32.63,7.668663433,0,10.57350109,0,0,0,12.00547945,1,0,0,0,1,base
1180,14182.14863,7.66663136,0,10.57350109,0,0,0,12.00547945,1,1,0,0,1,base
224,27492.05596,7.706481798,0,10.62476848,0,0,0,12.00547945,1,2,0,0,1,base
131,25200.41125,7.717243948,0,10.63756488,0,0,0,12.00547945,1,2,0,0,1,base
523,25953.70299,7.727565825,0,10.65035311,0,0,0,12.00547945,1,2,0,0,1,base
287,25241.08292,7.738095253,0,10.66313316,0,0,0,12.00547945,1,2,0,0,1,base
902,25942.41463,7.737994532,0,10.66313316,0,0,0,12.00547945,1,2,0,0,1,base
1177,26381.74158,7.748355548,0,10.67590506,0,0,0,12.00547945,1,2,0,0,1,base
298,12548.33904,7.771181522,0,10.70142436,0,0,0,12.00547945,1,1,0,0,1,base
783,13439.28762,7.771053569,0,10.70142436,0,0,0,12.00547945,1,1,0,0,1,base
1021,12609.19739,7.771172782,0,10.70142436,0,0,0,12.00547945,1,1,0,0,1,base
31,13663.0099,7.79184885,0,10.72691104,0,0,0,12.00547945,1,1,0,0,1,base
740,12185.8554,7.79206099,0,10.72691104,0,0,0,12.00547945,1,1,0,0,1,base
419,32.63,7.804215616,0,10.73964216,0,0,0,12.00547945,1,0,0,0,1,base
900,11881.10747,7.802514005,0,10.73964216,0,0,0,12.00547945,1,1,0,0,1,base
593,13230.53023,7.812726488,0,10.75236514,0,0,0,12.00547945,1,1,0,0,1,base
724,32.63,7.825025205,0,10.76507998,0,0,0,12.00547945,1,0,0,0,1,base
795,26931.61333,7.831562468,0,10.77778668,0,0,0,12.00547945,1,2,0,0,1,base
230,38946.08592,7.861020244,0,10.81585799,0,0,0,12.00547945,1,3,0,0,1,base
550,12562.6321,7.864809286,0,10.81585799,0,0,0,12.00547945,1,1,0,0,1,base
374,32.63,7.876997252,0,10.82853218,0,0,0,12.00547945,1,0,0,0,1,base
410,27541.09407,7.873046643,0,10.82853218,0,0,0,12.00547945,1,2,0,0,1,base
1061,24269.74233,7.88390197,0,10.84119825,0,0,0,12.00547945,1,2,0,0,1,base
116,12388.66115,7.895990815,0,10.85385621,0,0,0,12.00547945,1,1,0,0,1,base
536,38077.01529,7.902681189,0,10.86650606,0,0,0,12.00547945,1,3,0,0,1,base
280,12778.99729,7.93743535,0,10.90440696,0,0,0,12.00547945,1,1,0,0,1,base
433,26093.11994,7.956255792,0,10.92963374,0,0,0,12.00547945,1,2,0,0,1,base
562,32.63,8.01177807,0,10.99255919,0,0,0,12.00547945,1,0,0,0,1,base
9,23979.35477,8.018686039,0,11.00512005,0,0,0,12.00547945,1,2,0,0,1,base
118,68314.40674,8.022663,0,11.01767284,0,0,0,12.00547945,1,5,0,0,1,base
345,12071.95522,8.030740221,0,11.01767284,0,0,0,12.00547945,1,1,0,0,1,base
225,12020.53589,8.082423904,0,11.08031591,0,0,0,12.00547945,1,1,0,0,1,base
232,38890.85446,8.078564941,0,11.08031591,0,0,0,12.00547945,1,3,0,0,1,base
1139,13351.59035,8.154455813,0,11.16767834,0,0,0,12.00547945,1,1,0,0,1,base
68,37131.84451,8.171649309,0,11.19256678,0,0,0,12.00547945,1,3,0,0,1,base
580,25018.53088,8.193985876,0,11.21742317,0,0,0,12.00547945,1,2,0,0,1,base
